rating,content
5,카카오뱅크 미니 쓰다가 만19세 되고나서부터는 미니 못 쓰게 되는건가요?
5,편리하네요
3,요새 왜 이렇게 팅기지 카톡이랑 둘 다
5,정말 좋은 어플입니다.
5,좋아요를 나 오늘 너무 많이 신나요
5,사용하기가 편해요
5,완전좋아요 ㅎㅎ
5,좋아여 편해여 이뻐여
5,이자싸서 좋아용
5,좋은 아이디어다
5,수수료없어서 굳
5,진짜편하고 강추!
5,Good 좋은 은행~!!!
5,최고의 앱 이네요~~~♡
1,표현의 자유는 무슨...
1,아니무슨 업데이트가안돼 ㅡㅡ
1,실명을 적었는데 실명 확인이 안 된다는데요 ??
5,좋아요 사용감사여^^
1,왜 만 14세부터 인지 모르겠네요ㅠㅠ 중학교 1학년은 어떻게 사용하라고
1,리뷰만 읽어봐도 판단이 서는데? 이러려고 까톡까톡 개발했니? 다음 포탈에 조선일보 기레기 앉힌 것은 또 뭐고?
1,"0ㆍ,각 각 ',ㅂㄴㅅ? ,, 9hoxohozxhoo ,i"
5,좋아여 용돈카드
4,오늘 갑자기 앱이 안열립니다~조치해주세요~
5,너무 좋은네요
5,잘쓰고있어요~^^
1,유심없어도 쳐 되게 해라
1,쓰레기어플 다시는안한다
5,편리하네요
4,만족합니다~^
5,이렇게 간편할수 없다
5,편리하고 대출 이자도 싸요 역시 카카오
1,사회적 이슈랑 사상 문제는 제대로 관리하고 후속대처를 해야하는거 아닌가?
1,비상금대출 소득이 없어도 신용등급 낮아도 된다면서 정작 서울보증보험에서 증권 발행 안된다고 거절됨 정작 비상시 대출못받음 뭐 이딴게있나싶음
1,일시적오류 진짜짜증남 이체도안되고
3,너무 ㄹ8ㅅ888ㄴ
5,편하네요~~~^^
5,편리하네요
5,너무 좋아요 카뱅굿
5,너무편리해용
1,사회적 물의를 일으키는 이미지를 사용하는 이유는 뭔가요?
5,퐁이 짱
4,좋아요 좋습니다.
5,편해서 좋네요
1,지금 제 댓글 삭제한건가요? 성차별 그만좀 하시죠 지금 광고 제작한 직원 엄정히 처벌하고 사과만으로 끝날게아닌 사후결과까지 알리세요
5,좋아 편해요
5,다 좋은데 만 14세 미만
5,좋아요 더욱 발전하세요
5,오호 좋은 은행앱 굿돱
5,편하게잘쓰고있어요
5,너무 편해요
5,너무 좋른데요??
5,너무 좋아요 굿굿
1,개빡치네 진짜 개발자 개발 눈감고하냐? 그냥 퇴사해라 회사에 폐끼치지말고
4,편리하네요
5,너무 편해요
5,너무 편해요
1,이거 14이상이라면서요 그럼 14세도 포함인데 저만 안되나요;;
5,편해욬--ㅋㅋㅋㅋㅋㅋㅋ
5,사용하기 편해요
5,"최고! 적금,예금.믿고 다여기에!!"
5,가입 설치 편함
5,세상 편리해!!!
5,뭐..안좋을게 있나
5,사용해보니 편해요
5,너무좋아요힝힝
5,완전좋아요^^
5,은행계의 혁신...감사합니다....
3,카카오뱅크는 통합 포인트 조회가 없나요??
1,경영 좉 같이하네
5,좋습니다. 아주좋아요.
5,굳 좋구나.편해
5,제일 최고은행 기원합니다.^^
5,잘쓰고있어요.^^
5,편리하네요
5,편리하네요
4,편리하네요
1,이체한도 완화좀
1,민증인식 더럽게 못하네 걍 안쓴다 퉷
5,"카톡 사용하면, 카뱅 다 하니 좋아유 ㅎㅎ"
1,구글 픽셀 얼굴인식 지원해주세요
1,무슨 새벽마다 시도때도 없이 점검이야 술집에서 결제도 못하고 경찰서가서 부모님이 결제 햇네 징난하냐 ㅅ ㅂ탱들아? 니들 고객센터 월요일에 디질줄 알어
5,수수료없어 좋아요
5,스수료도없고 카뱡쵝오
1,인증 실패가 왜 뜨는건지
5,편리합니다~^^
5,최고에요 마음에들어요
1,인증이 안되면 대출 어떻게 받죠?
5,아주 인정합니다
5,아주 좋아요
1,친구랑같은계정사용해도돼냐요?
5,좋아용 굿굿
1,남혐 포스터 기업 사용 안합니다. 탈퇴/삭제합니다
1,메갈 표시 관련 이슈 정확한 사건 확인 및 해당 직원 징계하십시오
5,카카오뱅크가 나오고 메인 은행이 카카오뱅크로 바뀜... 조나 편해!!! 앞으로도 쭉~~~
1,외국인사용불가...
5,이용이 편합니다
5,간편하고좋아요!
1,남자 사용자 호구로 보는 페미 회사 절대 안씀
5,완전좋아요
1,주소 기제가안되요 답답해죽게네요
4,사용이 편하다
5,편해요 좋습니다
5,불경기에 이자 조금만더 줄여 주세요
5,개 좋아요 따봉
1,카카오페이지 이벤트 마감 신용등급 평가해도 지급없음 슈밤
5,편해서 좋아요
5,은행 다 필요없는기라. 카카오뱅크만 있으면 된다 ㅎ
5,너무 좋아요
5,재작자님 통장과예금 세이프박스와저금통 개설가능 개수3개 로해주세요 카드 디자인 다양하 게해주세요 그리고 종합계좌와통자 개설 나이 낮처주세요
3,안드로이드 신분증 촬영 전면카메라로 언제 가능하죠?
5,좋아요 편해요
5,편리해요
3,나이많아 힘듬.
2,계좌 정보 가 틀리다고 하는데 뭔일인가요..ㅠㅠ
5,아주 좋아요~
5,너무 편해요
5,정말 편해요~
5,너무 좋아요
1,페미뱅크였네요 조치도상당히 페미스러워서 안쓸랍니다
1,갤럭시 20u 신분증 촬영에서 사진이 안찍히고 검정화면만 뜨네여
1,부럽당 ㅡㅡㅂㅂ.ㅂㄱㅂ7-
5,오래오래하세여♡
5,너무좋아요~^^
1,미니카드 카카오페이 비번 틀리지도 않았는데 3회 이상 틀렸다고 뜨네 미니서비스는 관리도 안하나? 민증나오고 계좌 풀리자마자 서비스 해지하고 다시는 쳐다도 안본다 칵퉤
1,빨리 해당 직원 퇴사 조치 하시고 정확한 해명문 올리세요 gs가 그모양인데 그대로 따라가네 정신차려요
5,정말로 편해요
5,편리함의 끝판왕 ~ 카카오뱅크죠~^^👍👏👏👏
5,편해서 좋아요
5,책살려고 2만원있는데.카카오뱅크에.어케 입금하는거죠
5,타 은행 쓰다가 이 은행 쓰니 편하네요.
5,업데이트왜안됩니까
5,아주 좋아요
5,좋아요 편해요
1,너희는 사회에 관심이 아주 없구나 니네들 엄마아빠한테 가정교육을 그따위로 받아서 그런가 지능 수준이 좀낮네 내가 더 미안해지네 가정교육조차 똑바로 못받은 애들이라서 생각 좀많이 ^^ 하고살자
3,입출금계좌 나이 제한좀 낮춰 주세요
5,정말 좋은 앱 입니다
5,아주 좋아요
1,안되구만 별로
1,오해의 소지가 있어 탈퇴합니다~~
5,사용하기 넘 편합니다.
5,편리해용~*
1,실명정보확인 안돼요
1,메갈문제 해결 안합니까?
5,편해서 좋아요^^
5,괜찮을꺼 같아서 써보려구요~ㅎㅎ
4,잘 쓰고 있어요.
1,카카오뱅크는 은행에 관한 업무에 있어서 국민은행에 완전 종속되어 자체 결정과 결재권은 전혀 없는 얼굴마담 역할만 수행하는 저질 금융입니다
4,간편해서좋아요
5,편해서 좋아요
5,이것만 씁니다
1,야이 쓰레기들아 대출전화좀 그만해라 다른번호로 7통씩쳐오네
5,깔았다가 지웠는데 발급취소 안돼나요?
5,아주 좋아요
5,너무 편해요.
5,편해서 참좋아요
1,다운이안되요 ㅠ.ㅠ 어떻게 해야하나요?
5,편해서 좋아요
5,너무 좋아요
5,좋아요제맘속에져장
5,사용 편리 수수료무 대출 굿
1,만원이 사라졌다
4,pc버전 내놔
5,불편한건 있네여
5,아주 좋아요
3,저기 혹시몇살부터체크카드발급받을수있나요?
5,많이 좋아요
1,어휴 메갈페미 돈 싹 빼버려야겠다.
4,왜 청소년은 가입이안되나요 ?0
5,아주 좋아요
1,이제는 마음이 편하신가요?
5,사용하기좋아요
4,한눈에 볼수있어 좋아요
5,매우 좋은 통장
5,활용도가 좋아요
1,메갈때문에 걸러요 탈퇴 정리했음 ㅅㄱ
5,편함 카드이쁨
3,저금통 연결계좌 다른 은행 계좌는 안되나요?? 꼭 카카오뱅크 계좌여야하는지.....
5,시작부터 좋았어요
5,편해서 좋아요
1,기업 ㆍ2ㅜㄹㅂ거ㅕ
4,편해서 좋아요
1,지금 3달째 사용 중인데 잔액이 안 떠요;;
1,왜 안켜지나요ㅡㅡ
5,안녕하세요 카뱅 항상 잘 쓰고 있습니다. 이번 페미니즘 백래시 사태 대응은 신뢰가 곧 자산인 은행으로써 매우 아쉬습니다. 글로벌하게 사용되는 일반적인 제스쳐 중 하나를 가져와 여성이란 성별에게 또 낙인을 찍어 괴롭히는 근거없는 집단적 히스테리에 카카오뱅크가 동조하여 성차별을 저지른 것으로 보입니다. 여성들이 이 손가락 이슈는 페미니즘 백래시이며 단호하게 대응해야 한다고 목소리를 높였는데 카카오뱅크가 귀 기울인 쪽은 어느 쪽입니까. 내 기분을 나쁘게 했으니 불편하단 말로 포장하여 회사를 휘두르는 쪽은 누구인가요. 과연 BTS와 그의 전세계 팬들에게도 똑같이 할 수 있었을까요. 카카오뱅크 투자자로써 이번 대응은 기업의 사회적 책임을 방기하여 블랙독이 내세운 ESG 투자 기준 중 Social을 충족시키지 못한 것으로 판단되므로 다음 투자 포트폴리오에 카뱅을 넣어야할지 의문이 듭니다. 기존 은행의 비효율만 타파하고 낡은 성차별 인식과 제도는 그대로 가져가나 봅니다.
5,이거 정말 좋아
5,사용에 편리
1,카카오뱅크가 남성혐오사상 페미 메갈 인증하셨군요. 그럼 저는 계좌 해지 인증하겠습니다:D 페미 에이전시 외주했다고 해도 컨펌 내부에서 했을거잖아요? 페미 직원에 대해 그냥 넘어간다면 카카오도 페미 기업이라고 인지하면 될까요ㅎ
1,다운로드가 안됨
5,좋아요 편하고 ㅎㅎ
1,카드가 배송오는데 배달아저씨가 화냄
1,신분증 촬영하다 폰 파괴할듯
1,미쳤네 카뱅지워버렸습니다
5,간편해서 좋아요.
1,메갈광고 사후처리 병맛 혐오감조성
5,너무 좋아요
5,너무 좋아요
5,간편해서 좋아요
1,업데이트가안되요
1,그냥 은행이나 쓰세요~ 왜 굳이 모험을 하실까
5,아주 좋아요
4,좋다고해서 깔았어요
1,앱은 훌륭하나 금리정책은 쓰레기 같음
5,최고의 어플임
1,삭제합니다 왜 인지는 다들 아시겠죠?
3,언제쯤 생체인식으로 송금할 수 있나요?
5,편하게 사용함
5,편리해요 또다른세상을 만났네요
5,사용자를 위한 최선의 은행!!!
2,뱅크샐러드와 같은 자산관리 어플과 연동 될 수 있게 해주세요
5,굿 매우편함
1,아무조치 없다는게 어이상실
5,좋음 편함 굿
1,(루팅으로 변형된 운영체제 기기로 판단됩니다 안전한 금융 거래를 위해 카카오뱅크 앱을 종료합니다.) 라고 뜨면서 안 들어가지는데 이게 뭐예요!!
5,좋네 편하고ㅎㅎ
5,그냥 지리구요 오지구요 🤙
1,페미 어플 카카오뱅크 사용하지마세요 카뱅은 페미 포스터에대해 해명하세요
4,잘 쓰고 있습니다.
2,이거 카카오페이랑은 다른 그 무언가 있음?????????????????????????????????????????x1000000000
5,편리합니다^^
5,말이 필요없음 짱임. 굿굿bb
5,편하기는 최고
1,되게느리고복잡함
5,카카오뱅크 수수료 무료 편리한 은행 강추입니다
1,고객상대로 이벤트랍시고 낚시질하네 1초만에 마감?ㅋㅋㅋㅋ 니네한테 맡겨둔 예금 다 뺄거니까 접속이나 복구해라 졷카오 명성 어디 안가지
1,비밀번호 2개 필요한 거 정말 킹받네요 ㅆ2ㅂar
5,잘 쓰고 있습니다
1,이번 남혐 손가락 논란 책임자 처벌이 없으면 카카오뱅크 탈퇴운동에 동참할 예정입니다. 은행이 한두개도 아니고 처신 똑바로하세요.
4,"다크모드 적용 시켜주세요,,"
5,이렇게 좋을수가...
5,유용한 앱입니다
5,언제나 만족해요
5,아주 좋아요
1,본인인데 본인 확인 안 되는 기적
1,다음 카카오 실망이다. 정치노선을 타다니 그래 국민이 개돼지되면 속여서 돈 벌기도 쉽겠지.
5,세상편한 은행 은행안가고 적금 예금통장에 모임통장 개설까지 완전 좋은 세상
1,돈을 잘못보냈는데 다른은행이랑 달리 대처가 미흡함
5,핸드폰이 ATM이 되버렸다
5,정말 편해요.간편 결재
5,참 쉬운 카뱅
5,함 써봐 말이 필요 없다
5,참좋습니다. 굿입니다
5,잘 사용하고 있습니다
1,페미 뱅크를 왜쓴다했을까...
1,메갈뱅크 사용중지합니다
1,일단 별하나부터~
3,채크카드 연령 만14세로 내려주세요.. 제발요🙏
1,업데이트안됩니다
5,적극추천합니다.
4,호호하게 시작하여 대부를 위하여ᆢ
5,덕분입니다 감사합니다
1,ㅋㅋ 업뎃안하면 루팅임?
1,어 네 좋네요^^
5,카카오계좌 해지하려고 하는데 안 됩니다.
1,메갈들 돈 많이 받으세요 한남은 앱 삭제하겠습니다.
5,엄청 좋아요!
4,타은행 오픈뱅킹도 카뱅 계좌처럼 색깔바꿀수있게 해주세요
1,다운로드가 왜안되죠
1,전 카카오뱅크가 깔리지가 않네요.
1,이상하고잘안돼요.
5,펀하고좋아요
5,잘쓰고 있어요~
4,자유적금이맘에듭니다
5,너무편하고죠아요
5,좋아 편해요
5,정말 좋네요
1,"리뷰 삭제하지 않으셨으면 합니다. 이번 광고에 남성들을 비하하는 손모양이 들어간 건에 대해 투명한 조치와 담당자의 징계, 그 모든 내용의 공개가 있었으면 합니다. 한창 뜨거운 논란의 중심에 있던 손모양인 만큼 모르셨을 거라고 생각하지 않습니다. 해명과 담당자 조치 결과가 뜨면 리뷰 삭제하겠습니다. 많이 실망스럽습니다."
5,편리하네요
5,최고로 편함
5,겪어본 이래 최고의 은행~~
5,다은아 미안해
5,카카오뱅크 짱 아이패드 이벤트 당첨되면 좋겠다
5,편하게 사용합니다
5,금융관련 얩중 최고🥇
1,지금 전세대출실행이 안돼요 오늘 잔금일인데
1,어플 리뷰 진짜 안쓰는 편인데 진짜 별루임
4,편안긴함
5,너무 편해요 ~
5,사용하기 편하네요~
5,사용자가 원하는 서비스를 뚝딱뚝딱 제공해주는 카카오뱅크 짱♡
3,설치가안되는데요...
5,사용 잘합니다
1,아니 내이름하고 주민번호치는데 니네가 뭔데 내가 아니래 여자친구도 안돼고 ;;;
1,디자인직원처리와 공식적인 조사내용 발표하시죠
5,농협 인증서 뽑으려다 카카오뱅크로 뽑으니까 암이 사라졌음 최고로 편함
4,좋네요 좋아
5,사용하기편리합니다~^^
1,대출 심사를 하긴하는건지 의심스러운앱..
5,최고의 뱅크앱
5,와주 편리하구 좋아요~~~ 짱!짱!!~~입니다요~*_* *_*
1,좋.ㅡ트터ㅓㅌ타트0ㅈ9ㅓ됴34ㅕ다어ㅓ마트ㅓㅈ9겨러랴어투우애액가라다가앧0다아애애ㅔ0ㅒㅣㄹ
5,좋아여 캐어어어ㅓ
5,아주편리합니다.
1,말해 뭐해. 해지한다 ㅇㅇ 어차피 예비용으로 만든 통장인데 아쉬울것도 없지. 하두 사람들이 카카오 쓰니깐 금융도 싀워보이드냐?ㅋㅋ 망해라 퉷
5,완전 좋아요!!
5,진짜짱...은행도있음 좋게씀 타은행말고..
5,카카오뱅크 없으면 불편해서 못살죠 ㅎㅎ
1,페미뱅크 바로 탈퇴하고 삭제합니다
5,쓰기편하네요
5,담보대출관련 비율을 높여주세요 시중은행 보란듯이..
5,세상편리 이말이면끝
4,무인 은행 좋은것 같아요
5,한눈에 내 신용을 알수있어 좋아요.
1,이것들이 지금 인내심테스트라도 하는거냐? 고객이 우스워보이나보네
5,편리하네요
1,대출조회 계속 오류뜸
5,아주 좋아요
5,아주 좋아요
1,업뎃이 안됨
1,자꾸 오류로 설치가안되요
5,아주 좋아요
4,신용카드 발급 어려움
