,content,label
12631,"오늘 정말 황당한 일을 겪었습니다. 아침까지 잘 쓰던 카카오계좌였는데 저녁에 출금하려 하니 거래 불능, 편의점에서 계산 하는데 카카오카드가 거래 정지랍니다. 앱 들어가보니 제출한 신분증에 문제가 있어서 정지 됐답니다. 아니 그런 걸 사전에 고지도 않고 확인도 없이 무작정 갑자기 정지를 시키면 어쩌라는 건가요? 지금까지 몇 달을 멀쩡하게 잘 써왔는데 애초에 개설할 때는 어떻게 통과가 된 겁니까? 주거래 은행으로는 쓰지 말라는 말인지, 지금 있는 돈 모두 카카오계좌에 들어있는데 한 푼도 쓸 수 없는 상태가 돼 있습니다. 미리 말해줘서 신분증 촬영 하고 풀 수 있게 해 주던가 해야지, 저녁 6시 넘어 정지사실을 그렇게 창피 당하며 알게 돼서 신분증 찍어 보냈어도 내일 몇 시에 풀릴지도 모른다니...  한동안 카카오뱅크를 주 계좌로 썼는데 앞으로는 불안해서 그렇게 못 할 것 같습니다. 같은 신분증으로 다시 제출했는데 이번같은 사태가 또 벌어질까봐 어떻게 믿고 돈을 넣어 놓을까요. 여태까지 쌓아온 신뢰와 좋은 사용 경험들이 한 순간에 무너져 버렸습니다.  이런 문제가 비단 저만의 문제도 아니고 이미 온라인 언론에서도 대두된 문제 같은데 딱히 해결의 의지도 없어 보이더군요. 이런 문제에 대한 적절한 해결안이 나오기 전까지 카카오뱅크 계좌에 돈을 보관하는 일은 없을 겁니다. 다른 사용자분들도 조심하시기 바랍니다. 멀쩡하던 계좌 언제 정지 돼 있을 지 모릅니다. 그리고 문제가 있다거나 정지가 될 거라는 주의도 미리 받지 못 할 겁니다.",0
17084,굿입니다,1
11627,좋아요,1
13459,자유적금 만기일 기준으로 이자조회하면 자꾸 에러 뜨는데 어떻게 된건가요 ㄷㄷ 앱에서 자꾸 에러뜨면 불안해서 쓰겠나요...,1
16284,Goood,1
15220,우선 말 많은 신분증은 창문 없는것에서 하면 잘됨.근데 계좌 개설후 폭주인지 다시 들어 갈려니 안됨.몰릴꺼 예상했어야지ㅡㅡ,0
7712,하 거지같애,0
4288,수수료없는게 제일좋아요,1
7689,28억 사나이,1
12953,이보다 편할순 없다,1
4718,타 은행과 비교허니 5배는좋음. 너무너무 좋아요.,1
6873,페미들이 점령한 회사 불매합니다.,0
15699,처음부터 에러나네요 ㅡㅡ,0
9897,편안합니다,1
1994,업데이트 하라고 해놓고 안되네요 계속 대기중으로 나옴,0
10763,좋아요~,1
14407,노답 그냥 토스가 갑,0
3041,편리한점이 많아서 조아요,1
16467,외국인은 등록이 불가능합니다,0
7244,카.뱅 최고!,1
2810,쉽고 간편한 은행업무 최고!!!,1
7159,결제 안됨,0
9005,괜찮아요,1
7989,넘 편해요,1
6103,안되구만 별로,0
1320,최고의 뱅킹이죠 금리가 어쩌고 하는데 카뱅은 금리 더준다고 쓰는게 아닙니다. 직관적인 사용방법과 편리성. 돈 관리를 잘하는 사람일수록 그 가치를 알게되는 뱅킹,1
16216,귀엽고 쉽다,1
5784,인증방식이 쓰레기임,0
7634,넘 쪼아^^*,1
2852,급여 관련 증빙서류로 건강보험자격득실확인서(직장가입자) 또는 고용주 사업자등록증과 근로계약서(아르바이트 확인)를 함께 제출하시면 당행(카카오뱅크 앱)에 등록된 직장정보와 일치여부 확인 후 심사가 가능합니다. 관련 서류 확인 후 재신청 부탁드립니다. 라고 해서 서류를 보냇더니 서류가 인정되지 않는다하면 카뱅은 아예못쓰나요?,0
9040,굿,1
52,훼손된 민증이라고 출금 자체가 정지되고..고객센터 전화하니까 민증을 새로 발급받을수밖에 없다고하는데..민증발급받는데만 며칠에서 몇주가 걸리는데...그동안은 통장 잔액도 쓰지 못하고 월급 계좌도 다 변경해야하는 불편함이있네요ㅡㅡ 최소한 고객센터로 전화했을때 비밀번호등 본인 인증되면 남은 잔액이라도 출금할수있었으면 좋겠어요 이런 불편함때문에 카카오뱅크는 이제 안쓸거같네요,0
11156,편함,1
3733,이체 기능이 편리하다?,0
9388,very good ..!!,1
4550,편리해서 조아요,1
9471,편해서좋다,1
4853,카드 선택할 때 왜 라이언이랑 어피치밖에 없나요?ㅜㅜㅜ,0
9405,좋아,1
9754,굿,1
2302,수수료 면제 너무 잘쓰고 있어요,1
15412,인간들 드럽게 징징거려쌋네 싫으면안쓰면되지,0
2387,비번 재설정 왜이렇게 오류 뜨고 잘 안돼죠ㅠ ???,0
16030,거소자의 등록이 안되네요...,0
8839,편해.,1
8513,모바일 티머니 서비스 좀 지원하게 해주세요. 자동 충전하려고 하면 항상 타행에 이체하고 충전하는 불편한 점이 있습니다.,0
10460,믿고쓰는 카뱅 👍,1
14514,너무 간편해서 좋아요!,1
8816,메갈회사,0
8784,불매합닏ㄴ·,0
16597,너무 귀여운 캐릭터가 가득하네요.,1
17205,좋아요,1
10550,편리함,1
6177,좋음 편함 굿,1
9915,굳,1
3110,간단편리한 카뱅앱 입니다.,1
12932,계좌번호 복사할 때 - 도 포함해서 복사해주세요. 숫자만 나열돼 있으니 보고 읽기 불편해요,1
16320,잘 되네요. 특히 아무 은행에서나 입금해도 되고 체크카드로 쓰고 송금도 잘되고ㅎ,1
2425,겁나짜증나네 작년인가 갑햇다 오랜만에 들어갈려니 본인인증다하고 비번설정다하고 해도 클릭하면 안넘어가고 본인인증 창만 계속뜨고 뭐 어짜라는거고 뭐 짱나네,0
15738,진짜 새로운 은행이 시작되는군요.,1
10099,굿굿굿,1
15908,프로모션코드 넣어주는게 뭐 어렵다고 체크카드 신청한걸 취소하고 다시 직접 입력해야하는지 참 고객센터 연결도 안 되고,0
12927,good,1
7967,카카오뱅크짱짱맨,1
8620,너무 편합니다,1
7120,카카오는 대단한 기업인듯.,1
2199,여러가지 금융업무를 모바일에서 쉽게 사용할 수 있어 편리합니다,1
17272,편리함,1
1620,업데이트를 하려는데 저장공간이 있음에도 불구하고 안돼요 수정해 주세요,0
8084,최고,1
8687,최고예요,1
16765,평점테러하는 사람들 기존 은행직원들이라며?,1
8910,굿,1
4991,완전 편리해요!,1
16275,에러 ㅈ됨,0
6765,뱅크샐러드에 카뱅 추가좀 해주세요,0
10493,좋음,1
3708,다 좋은데 계좌 정렬 순서 변경할수 있게 해주세요ㅠㅠ,1
12390,잘 쓰고 있는데 패턴을 바꾸려면 어떻게 하면 되나요?,1
12865,업데이트하라고  떠서 화면 이동하면 ''설치됨''으로 떠요. 계속 시도해도 카뱅  화면으로 갈수가 없네요ㅠ. 어떻게해야하나요,0
6701,케시백 되서 체크카드 이걸로 써요,1
6706,아주좋아요!!!,1
8700,편리합니다,1
5266,계좌이체편해용 한도좀 늘려주세요..,1
10147,좋아요,1
2944,편리하고 유용합니다,1
15235,모든 지문인식센서가 홈버튼에 있진 않아요. 이 부분에 대해 수정해주시길 바랍니다.,1
12083,사용하기편한은행입니다 보안이철저한거맞죠? 너무쉬운은행이니. 좀걱정도되서요 보안철저하게부탁드립니다,1
17433,좋아요,1
6409,너무 좋네요~,1
16442,앱을 깔고 들어가지도 못하고 에러 만 뜨고 이앱같은경우 왜만든지 모르겠네요,0
4552,세이프박스 이자를 일 단위로 보여주면 안 되나요?,1
7885,페미뱅크 쓰지말자,0
16111,삼성페이에 계좌추가 안되나요?,1
3552,편리하고 좋아요,1
6034,경영 좉 같이하네,0
5763,잘쓰고 있어요 네,1
11938,자주보내는은행으로 송금시에 편하게 선택되게 은행명 위치변경되면 좋겠어요,1
10519,최고,1
5952,업데이트 안되네요,1
17424,좋아요,1
12377,너무편한카카오뱅크 지금이대로만 쭉 갔으면..,1
14218,"정말 너무하네요.  도대체 아무리 기다려도 대출은 신청자가 많다고하고, 채팅상담도 상담자가 많다고 하고. 차라리 신청버튼을 비활성화로 적용하는게 좋겠네요. 그리고 상황이 이러면 첫화면에 죄송하다,  상황이 이러이러하다라는 공지라도 올리던가요.",0
5153,앱 업데이트가 안되요~,0
17602,멋짐,1
9152,카뱅,1
6454,다운이 안되요,0
1384,진짜 정말 최악이내요 똑같이 통장번호랑 비번치면 1원이 들어와야하는데 들어오지도 않고 계속 헛탕이내요 정말 짜증나네요,0
10572,편해요~,1
2965,대놓고 페미를 옹호하시는건지 뭔지 몰라도 디자인관련해서 제대로된 개선 조치 취하실때까지 해지 삭제합니다 수고하세요,0
8456,좋아요.,1
9010,편리함,1
9510,카뱅,1
16008,설치하다가 날새겠네요,0
14289,"현제외국입니다.그런대돈넣고적금도들었는대갑자기안되내요 영상토화하라해서하려고했드만영상통화안됨 일반전화로문의하려했지만안됨..,  내돈먹튀한거임?장난하나이거보는직원분있음바로연락주시기바랍니다",0
9244,좋아요,1
10324,굿,1
14846,신분증촬영 오류 최악입니다.,0
10777,감사합니다,1
142,고1이여서 만17세를 넘지 못하여서 카카오 뱅크 미니를 사용하고있는데요. 카카오 뱅크 미니는 카카오페이 등 사용할 수 있는게 많이 없고 그냥 50만원까지만 모을수있는 깡통이네요. 카카오 뱅크 미니는 필요가 없는것 같습니다. 특별한 이유 없다면 만17세를 넘지못하여도 카카오 뱅크 미니가 아닌 카카오 뱅크를 사용할 수 있도록 해주세요.,0
2720,외국인도 사용할수 있게 해줫으면 좋겠네요,0
10598,짱,1
2068,매우 편리함 일상에 도움이 많이되요~,1
12550,아 미성년자는 왜 통장 개설이 안돼죠? 이번에 번개장터에서 주문한게 있어서 이 걸로 송금하려 했는데 안돼네요ㅋㅋ,0
13495,앞으로 더 발전하는 모습을 보여주세요,0
11999,송금수수료없서서매우좋네요,1
15441,초기 접속자가 많아 접속에 에러가 있었지만~ 그래도 완전 기대 됩니다 홧팅홧팅^^,1
16770,강미미ㄱㅇㄹㅁㅇㅁ,1
10100,굿굿굿,1
15123,좋음 ㅋㅋㅋ,1
3149,수수료 없이 atm입금된다는것만으로도 별 5개,1
5598,어플을 깔 수 없다고 하는데 어떻게 하나요 ㅠㅠ?,0
9220,Good,1
3949,편리한이체 어디서든거래가능한편리함,1
17574,조음,1
4738,사용하기 너무 간편해요,1
3406,편리하고 좋아요ᆢ^^,1
61,기기변경 후 로그인을 아무리 시도해도 신분증 인식이 안되서 못쓰고 있습니다. 상담사도 관련지식이 부족해서 상담을 할 수 있는 곳도 없고 뱅크라고 하기엔 아쉬운 점이 많습니당. 공인인증서로 로그인하는게 낫다고 생각할줄 몰랏네요. 다른 로그인 방법을 개발하시지않으면 메리트없을듯여.,0
17273,좋아요,1
8321,좋음,1
2052,다 좋은데 12시에 맞춰서 남은 금액 저금하기로 되어있는데 뜬금없이 오후 1시 넘어서 갑자기 돈 맞춰서 나가지도 않고 이상하게 돈이 저금돼요 왜이런가요,0
8180,굿!,1
6351,G4에서 들어가지 못했네요,0
5013,통장잔고가없네요누가내통장채워줄사람없나요.,0
11106,아직미사용,0
14747,앱 킬때마다 본인인증 해야되네 핸드폰인증하고 민증 사진찍고 뭐가 이러냐,0
15240,잘되는데 안되는 분들이 많나보네요. 편리한 사용 기대합니다~ㅎㅎ,1
8646,실망입니다.,0
5737,간편해서 좋아요,1
10813,좋아요,1
14345,미성년자 제한처거네요ㅡㅡ 신한은행 씀니다ㅇㅇ,0
15986,일단 편함..공인인증서가 없어도됨,1
9664,👍👍👍👍👍,1
8712,좋아요,1
496,정말 좋은 👍 통장 개설 하세요,1
13095,최고,1
9375,좋습니다.,1
15001,자꾸 왜 어플 들어갈때마다 기기변경하라고 하나요....계속 폰 인증받고 하는거 너무 귀찮아요...오류인거같은데...글고 이모티콘은 언제 주나여...😮,0
10553,굿,1
5599,탈퇴할라니 귀찮게 뭐 해라 뭐해라 해서 그냔 삭제만 했는데 블라인드 글 보고 다시 설치해서 탈퇴합니다 ㅎㅎ,0
14817,분명 화면 오버레이를 감지된다고 해서 했는데  무한반복입니다... 어떻게 해야되나요,0
2435,"아무리 아니라고 말을 해도 상담원이 계속 보이스피싱일 수 있다고 하는데 적당히 좀 합시다. 제가 카카오뱅크에 제 사생활까지 말해주면서 아닌 이유를 대야합니까? 보이스피싱위험 때문에 그런거 알겠는데, 적당히 하자는겁니다.",0
13170,좋아요,1
9239,굿~~~~,1
7353,카카오뱅크 갈지마시다 완전 최약🤬🤬🤬,0
4344,완벽한건 아니지만 다른은행 앱에 비하면 ㄹㅇ 천사다.,1
2813,아무리 주민등록번호 입력해도 계속 옳바르지 않다고 떠요 이거 어떻게 된거예요?,0
9685,좋아요,1
4352,사용하기 편리해요,1
940,다른 은행보다 이용이 편리합니다,1
10300,최고,1
11688,좋은뎁,1
10423,So nice app,1
8511,글아샤,1
14415,카카오 팀이 정말 대단하다는 생각밖에 안 듭니다. 여러방면에서 보다 윤택한 삶을 만들어주심에 진심으로 감사드립니다!!^-^,1
11180,편리합니다.,1
2036,사용하기 넘 편해요.. 돈쓰기 쉬움..ㅎㅎ ㅠㅠ,1
3368,이체수수료없어서 너무 좋아요,1
3431,뭔가요? 대체.. 20영업일이 지나는데도 개설불가능이고 설마 서류같은게 필요한가요?,0
3999,편리하고 좋네요,1
17351,좋아요,1
3501,잘사용하고 있어요^.^,1
3445,아니진짜신분증인식왜안되는건가요진짜 노트20으로찍어도이모양이네 ㅡㅡ,0
5504,외국인이 2020년부터 카카오뱅크 사용 가능하는데 언제부터 가능할까여?,1
11264,편리함,1
14856,초보자라 아직 이해가 부족함,1
3577,편리하고 아주 좋아요,1
15684,자꾸 에러코드 떠서 뭘 못하겠네요,0
16408,타금융기관에 비해 훨씬 좋다고 생각합니다,1
4202,빠른거래. 굿이에유,1
10181,좋음,1
2606,편리합니다 ㆍ 회원이 모두 볼수 있어서 좋아요,1
10849,",. .",1
5957,미쳤니? 미친거니? 고객님들 돈 가지고 장난하냐? 상담까지 막혀있네? 돌았니? 니네 서버가 무슨 쿠크다스니? 똑바로 해명해라.,0
10188,굿,1
9619,굿,1
5348,정말편하고 좋아요,1
11860,폰바꾸고로그인이 안되네요 짜중 홍미5입니다,0
15270,갤럭시와이드폰에서 어플 실행시에 다운됩니다 해결 방법을 알려주시면 감사하겠습니다.,0
4875,너무 편하고 좋아요,1
6955,사용하기 편해요,1
1344,타은행보다 편한 점이 많아서 잘 사용하고 있습니다 좋은 어플이예요..,1
3737,지금 스웨덴인데 카뱅에 돈이 묶여 있어서 먹을 것을 살 수도 없네요. 지문인식까지는 요구하는데 그 다음에 B만 떠있고 더 이상 진향이 안됩니다. 빨리 좀 고쳐주세요,0
2477,카톡은 별로지만 카뱅은 마음에듭니다. 이번에 케이뱅크 앱오류로 고객센터 문의하니 삼성이나 엘지 아님 아이폰을 쓰랍니다 ㅋㅋ 그 흔한 지문인식도 공통모듈로 탑재못하는 케이뱅크 정리하고 카뱅 올인합니다. 부디 수수료무료 1년 연장이아닌 확정이 되길 바랍니다!! 아!! 흑자전환 축하드립니다! 오래오래 잘되어 앱 가볍고 편한 인터넷은행 1위로 계속 나아가고 수수료무료 계속되길 바랍니다.,1
